/data1/IMG/center_2019_06_11_17_17_43_706.jpg,/data1/IMG/left_2019_06_11_17_17_43_706.jpg,/data1/IMG/right_2019_06_11_17_17_43_706.jpg,0,1,0,29.50605
/data1/IMG/center_2019_06_11_17_17_43_791.jpg,/data1/IMG/left_2019_06_11_17_17_43_791.jpg,/data1/IMG/right_2019_06_11_17_17_43_791.jpg,0,1,0,30.18502
/data1/IMG/center_2019_06_11_17_17_43_879.jpg,/data1/IMG/left_2019_06_11_17_17_43_879.jpg,/data1/IMG/right_2019_06_11_17_17_43_879.jpg,0,1,0,30.1902
/data1/IMG/center_2019_06_11_17_17_43_947.jpg,/data1/IMG/left_2019_06_11_17_17_43_947.jpg,/data1/IMG/right_2019_06_11_17_17_43_947.jpg,0,1,0,30.19027
/data1/IMG/center_2019_06_11_17_17_44_034.jpg,/data1/IMG/left_2019_06_11_17_17_44_034.jpg,/data1/IMG/right_2019_06_11_17_17_44_034.jpg,0,1,0,30.19027
/data1/IMG/center_2019_06_11_17_17_44_116.jpg,/data1/IMG/left_2019_06_11_17_17_44_116.jpg,/data1/IMG/right_2019_06_11_17_17_44_116.jpg,0,1,0,30.19026
/data1/IMG/center_2019_06_11_17_17_44_196.jpg,/data1/IMG/left_2019_06_11_17_17_44_196.jpg,/data1/IMG/right_2019_06_11_17_17_44_196.jpg,0,1,0,30.19009
/data1/IMG/center_2019_06_11_17_17_44_278.jpg,/data1/IMG/left_2019_06_11_17_17_44_278.jpg,/data1/IMG/right_2019_06_11_17_17_44_278.jpg,0.15,1,0,30.1842
/data1/IMG/center_2019_06_11_17_17_44_363.jpg,/data1/IMG/left_2019_06_11_17_17_44_363.jpg,/data1/IMG/right_2019_06_11_17_17_44_363.jpg,0.4,1,0,30.15778
/data1/IMG/center_2019_06_11_17_17_44_435.jpg,/data1/IMG/left_2019_06_11_17_17_44_435.jpg,/data1/IMG/right_2019_06_11_17_17_44_435.jpg,0.5500001,1,0,30.1392
/data1/IMG/center_2019_06_11_17_17_44_512.jpg,/data1/IMG/left_2019_06_11_17_17_44_512.jpg,/data1/IMG/right_2019_06_11_17_17_44_512.jpg,0,1,0,30.18274
/data1/IMG/center_2019_06_11_17_17_44_609.jpg,/data1/IMG/left_2019_06_11_17_17_44_609.jpg,/data1/IMG/right_2019_06_11_17_17_44_609.jpg,0,1,0,30.18936
/data1/IMG/center_2019_06_11_17_17_44_677.jpg,/data1/IMG/left_2019_06_11_17_17_44_677.jpg,/data1/IMG/right_2019_06_11_17_17_44_677.jpg,0,1,0,30.19003
/data1/IMG/center_2019_06_11_17_17_44_774.jpg,/data1/IMG/left_2019_06_11_17_17_44_774.jpg,/data1/IMG/right_2019_06_11_17_17_44_774.jpg,0,1,0,30.19029
/data1/IMG/center_2019_06_11_17_17_44_863.jpg,/data1/IMG/left_2019_06_11_17_17_44_863.jpg,/data1/IMG/right_2019_06_11_17_17_44_863.jpg,0.1,1,0,30.18812
/data1/IMG/center_2019_06_11_17_17_44_934.jpg,/data1/IMG/left_2019_06_11_17_17_44_934.jpg,/data1/IMG/right_2019_06_11_17_17_44_934.jpg,0.25,1,0,30.17543
/data1/IMG/center_2019_06_11_17_17_45_032.jpg,/data1/IMG/left_2019_06_11_17_17_45_032.jpg,/data1/IMG/right_2019_06_11_17_17_45_032.jpg,0,1,0,30.1888
/data1/IMG/center_2019_06_11_17_17_45_129.jpg,/data1/IMG/left_2019_06_11_17_17_45_129.jpg,/data1/IMG/right_2019_06_11_17_17_45_129.jpg,0,1,0,30.19016
/data1/IMG/center_2019_06_11_17_17_45_230.jpg,/data1/IMG/left_2019_06_11_17_17_45_230.jpg,/data1/IMG/right_2019_06_11_17_17_45_230.jpg,0,1,0,30.19023
/data1/IMG/center_2019_06_11_17_17_45_327.jpg,/data1/IMG/left_2019_06_11_17_17_45_327.jpg,/data1/IMG/right_2019_06_11_17_17_45_327.jpg,0,1,0,30.19047
/data1/IMG/center_2019_06_11_17_17_45_424.jpg,/data1/IMG/left_2019_06_11_17_17_45_424.jpg,/data1/IMG/right_2019_06_11_17_17_45_424.jpg,0,1,0,30.19018
/data1/IMG/center_2019_06_11_17_17_45_516.jpg,/data1/IMG/left_2019_06_11_17_17_45_516.jpg,/data1/IMG/right_2019_06_11_17_17_45_516.jpg,0,1,0,30.19018
/data1/IMG/center_2019_06_11_17_17_45_617.jpg,/data1/IMG/left_2019_06_11_17_17_45_617.jpg,/data1/IMG/right_2019_06_11_17_17_45_617.jpg,0,1,0,30.19012
/data1/IMG/center_2019_06_11_17_17_45_684.jpg,/data1/IMG/left_2019_06_11_17_17_45_684.jpg,/data1/IMG/right_2019_06_11_17_17_45_684.jpg,0,1,0,30.19019
/data1/IMG/center_2019_06_11_17_17_45_751.jpg,/data1/IMG/left_2019_06_11_17_17_45_751.jpg,/data1/IMG/right_2019_06_11_17_17_45_751.jpg,0,1,0,30.19015
/data1/IMG/center_2019_06_11_17_17_45_819.jpg,/data1/IMG/left_2019_06_11_17_17_45_819.jpg,/data1/IMG/right_2019_06_11_17_17_45_819.jpg,0,1,0,30.18946
/data1/IMG/center_2019_06_11_17_17_45_918.jpg,/data1/IMG/left_2019_06_11_17_17_45_918.jpg,/data1/IMG/right_2019_06_11_17_17_45_918.jpg,0,1,0,30.19072
/data1/IMG/center_2019_06_11_17_17_46_018.jpg,/data1/IMG/left_2019_06_11_17_17_46_018.jpg,/data1/IMG/right_2019_06_11_17_17_46_018.jpg,0,1,0,30.19079
/data1/IMG/center_2019_06_11_17_17_46_085.jpg,/data1/IMG/left_2019_06_11_17_17_46_085.jpg,/data1/IMG/right_2019_06_11_17_17_46_085.jpg,0,1,0,30.19086
/data1/IMG/center_2019_06_11_17_17_46_183.jpg,/data1/IMG/left_2019_06_11_17_17_46_183.jpg,/data1/IMG/right_2019_06_11_17_17_46_183.jpg,0,1,0,30.19115
/data1/IMG/center_2019_06_11_17_17_46_282.jpg,/data1/IMG/left_2019_06_11_17_17_46_282.jpg,/data1/IMG/right_2019_06_11_17_17_46_282.jpg,0,1,0,30.19015
/data1/IMG/center_2019_06_11_17_17_46_379.jpg,/data1/IMG/left_2019_06_11_17_17_46_379.jpg,/data1/IMG/right_2019_06_11_17_17_46_379.jpg,0.2,1,0,30.17976
/data1/IMG/center_2019_06_11_17_17_46_470.jpg,/data1/IMG/left_2019_06_11_17_17_46_470.jpg,/data1/IMG/right_2019_06_11_17_17_46_470.jpg,0.45,1,0,30.15142
/data1/IMG/center_2019_06_11_17_17_46_537.jpg,/data1/IMG/left_2019_06_11_17_17_46_537.jpg,/data1/IMG/right_2019_06_11_17_17_46_537.jpg,0.6000001,1,0,30.13313
/data1/IMG/center_2019_06_11_17_17_46_606.jpg,/data1/IMG/left_2019_06_11_17_17_46_606.jpg,/data1/IMG/right_2019_06_11_17_17_46_606.jpg,0,1,0,30.1749
/data1/IMG/center_2019_06_11_17_17_46_673.jpg,/data1/IMG/left_2019_06_11_17_17_46_673.jpg,/data1/IMG/right_2019_06_11_17_17_46_673.jpg,0,1,0,30.18517
/data1/IMG/center_2019_06_11_17_17_46_746.jpg,/data1/IMG/left_2019_06_11_17_17_46_746.jpg,/data1/IMG/right_2019_06_11_17_17_46_746.jpg,0,1,0,30.18942
/data1/IMG/center_2019_06_11_17_17_46_813.jpg,/data1/IMG/left_2019_06_11_17_17_46_813.jpg,/data1/IMG/right_2019_06_11_17_17_46_813.jpg,0,1,0,30.19049
/data1/IMG/center_2019_06_11_17_17_46_909.jpg,/data1/IMG/left_2019_06_11_17_17_46_909.jpg,/data1/IMG/right_2019_06_11_17_17_46_909.jpg,0,1,0,30.19025
/data1/IMG/center_2019_06_11_17_17_47_014.jpg,/data1/IMG/left_2019_06_11_17_17_47_014.jpg,/data1/IMG/right_2019_06_11_17_17_47_014.jpg,0.25,1,0,30.17597
/data1/IMG/center_2019_06_11_17_17_47_112.jpg,/data1/IMG/left_2019_06_11_17_17_47_112.jpg,/data1/IMG/right_2019_06_11_17_17_47_112.jpg,0.5000001,1,0,30.14612
/data1/IMG/center_2019_06_11_17_17_47_179.jpg,/data1/IMG/left_2019_06_11_17_17_47_179.jpg,/data1/IMG/right_2019_06_11_17_17_47_179.jpg,0,1,0,30.18576
/data1/IMG/center_2019_06_11_17_17_47_280.jpg,/data1/IMG/left_2019_06_11_17_17_47_280.jpg,/data1/IMG/right_2019_06_11_17_17_47_280.jpg,0,1,0,30.18946
/data1/IMG/center_2019_06_11_17_17_47_347.jpg,/data1/IMG/left_2019_06_11_17_17_47_347.jpg,/data1/IMG/right_2019_06_11_17_17_47_347.jpg,0,1,0,30.19018
/data1/IMG/center_2019_06_11_17_17_47_446.jpg,/data1/IMG/left_2019_06_11_17_17_47_446.jpg,/data1/IMG/right_2019_06_11_17_17_47_446.jpg,0.15,1,0,30.18539
/data1/IMG/center_2019_06_11_17_17_47_513.jpg,/data1/IMG/left_2019_06_11_17_17_47_513.jpg,/data1/IMG/right_2019_06_11_17_17_47_513.jpg,0.3,1,0,30.1713
/data1/IMG/center_2019_06_11_17_17_47_581.jpg,/data1/IMG/left_2019_06_11_17_17_47_581.jpg,/data1/IMG/right_2019_06_11_17_17_47_581.jpg,0,1,0,30.18887
